id,time,x,y,z,tilt_fc,tilt_tw,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
7345,69.307S,-0.06,0,0.93,90,-90,0.9373208086719097,0.0038319422697494776,1970-01-01T00:00:00Z,20,0,,16,3.607115681459894e-4,Idle,389,2327,Idle 0
7346,69.31S,-0.06,0,0.93,90,-90,0.9373209900075002,0.0038313953115943046,1970-01-01T00:00:00Z,20,0,,16,3.610219535672818e-4,Idle,389,2327,Idle 0
7347,69.313S,-0.07,0,0.93,80.54,-89.38,0.9373211751920103,0.003830838700957025,1970-01-01T00:00:00Z,20,0,,16,3.610707048300703e-4,Idle,389,2327,Idle 0
7348,69.316S,-0.07,0,0.93,83.66,-89.38,0.9373213640647049,0.003830272610715632,1970-01-01T00:00:00Z,20,0,,16,3.6106257886889514e-4,Idle,389,2327,Idle 0
7349,69.319S,-0.07,0,0.93,90,-90,0.9373215564648488,0.0038296972137481155,1970-01-01T00:00:00Z,20,0,,16,3.610396354695822e-4,Idle,389,2327,Idle 0
7350,69.322S,-0.07,0,0.93,90,-90,0.937321752231707,0.0038291126829324692,1970-01-01T00:00:00Z,20,0,,16,3.6100232642861257e-4,Idle,389,2327,Idle 0
7351,69.325S,-0.07,0,0.93,105.95,-91.23,0.9373219512045441,0.003828519191146682,1970-01-01T00:00:00Z,20,0,,16,3.6091076904983536e-4,Idle,389,2327,Idle 0
7352,69.328S,-0.07,0,0.93,83.66,-89.38,0.9373221532226252,0.0038279169112687477,1970-01-01T00:00:00Z,20,0,,16,3.6056983622224464e-4,Idle,389,2327,Idle 0
7353,69.331S,-0.09,0,0.93,90,-90,0.9373223581252151,0.0038273060161766567,1970-01-01T00:00:00Z,20,0,,16,3.5906700636247486e-4,Idle,389,2327,Idle 0
7354,69.335S,-0.09,0.01,0.93,90,-90,0.9373226355378682,0.0038264783867444294,1970-01-01T00:00:00Z,20,0,,16,3.5214333826908545e-4,Idle,389,2327,Idle 0
7355,69.338S,-0.09,0.01,0.93,83.66,-89.38,0.9373228465458975,0.0038258480617892753,1970-01-01T00:00:00Z,20,0,,16,3.507065720943912e-4,Idle,389,2327,Idle 0
7356,69.341S,-0.09,0.01,0.93,83.66,-89.38,0.9373230599026516,0.0038252096978799366,1970-01-01T00:00:00Z,20,0,,16,3.5042349563219765e-4,Idle,389,2327,Idle 0
7357,69.344S,-0.09,0.01,0.93,83.66,-89.38,0.9373232754473958,0.0038245634678944064,1970-01-01T00:00:00Z,20,0,,16,3.503848146712797e-4,Idle,389,2327,Idle 0
7358,69.347S,-0.09,0.01,0.93,90,-90,0.9373234930193947,0.0038239095447106745,1970-01-01T00:00:00Z,20,0,,16,3.504058246470117e-4,Idle,389,2327,Idle 0
7359,69.35S,-0.09,0.01,0.93,83.66,-89.38,0.937323712457913,0.0038232481012067335,1970-01-01T00:00:00Z,20,0,,16,3.504781419650164e-4,Idle,389,2327,Idle 0
7360,69.353S,-0.07,0.01,0.93,90,-90,0.9373239336022158,0.003822579310260575,1970-01-01T00:00:00Z,20,0,,16,3.507448110238685e-4,Idle,389,2327,Idle 0
7361,69.356S,-0.07,0.01,0.93,83.66,-89.38,0.9373241562915677,0.0038219033447501904,1970-01-01T00:00:00Z,20,0,,16,3.519247537934322e-4,Idle,389,2327,Idle 0
7362,69.36S,-0.07,0,0.93,81.87,-89.38,0.9373244553363002,0.0038209911957712366,1970-01-01T00:00:00Z,20,0,,16,3.574458069930508e-4,Idle,389,2327,Idle 0
7363,69.362S,-0.07,0.01,0.95,90,-90,0.9373246056624792,0.0038205305815487093,1970-01-01T00:00:00Z,20,0,,16,3.535768568467231e-4,Idle,389,2327,Idle 0
7364,69.365S,-0.07,0,0.95,90,-90,0.9373248320225682,0.0038198341296135966,1970-01-01T00:00:00Z,20,0,,16,3.58781381795765e-4,Idle,389,2327,Idle 0
7365,69.368S,-0.07,0,0.95,83.66,-89.4,0.9373250592847658,0.003819131194626223,1970-01-01T00:00:00Z,20,0,,16,3.585955466580363e-4,Idle,389,2327,Idle 0
7366,69.371S,-0.09,0.01,0.95,90,-90,0.9373252872883373,0.0038184219494645827,1970-01-01T00:00:00Z,20,0,,16,3.525642848031664e-4,Idle,389,2327,Idle 0
7367,69.374S,-0.09,0.01,0.95,83.66,-89.38,0.9373255158725469,0.003817706567006665,1970-01-01T00:00:00Z,20,0,,16,3.5238818359942394e-4,Idle,389,2327,Idle 0
7368,69.379S,-0.07,0,0.95,83.66,-89.4,0.937325897699973,0.003816501094019128,1970-01-01T00:00:00Z,20,0,,16,3.5746715337992626e-4,Idle,389,2327,Idle 0
7369,69.382S,-0.07,0.01,0.95,90,-90,0.9373261270467355,0.003815770190619099,1970-01-01T00:00:00Z,20,0,,16,3.5373344088142925e-4,Idle,389,2327,Idle 0
7370,69.384S,-0.07,0,0.95,90,-90,0.9373262799496528,0.0038152798535640966,1970-01-01T00:00:00Z,20,0,,16,3.5901776517393956e-4,Idle,389,2327,Idle 0
7371,69.388S,-0.07,0,0.95,81.87,-89.4,0.9373265855533547,0.0038142920464661135,1970-01-01T00:00:00Z,20,0,,16,3.6012051887687236e-4,Idle,389,2327,Idle 0
7372,69.39S,-0.07,0,0.95,90,-90,0.9373267381588888,0.0038137946788693524,1970-01-01T00:00:00Z,20,0,,16,3.6033668555406924e-4,Idle,389,2327,Idle 0
7373,69.393S,-0.07,0,0.95,90,-90,0.9373269666878483,0.0038130444414794904,1970-01-01T00:00:00Z,20,0,,16,3.603472202193985e-4,Idle,389,2327,Idle 0
7374,69.396S,-0.07,0,0.95,90,-90,0.9373271946187216,0.0038122893345652904,1970-01-01T00:00:00Z,20,0,,16,3.602689326813777e-4,Idle,389,2327,Idle 0
7375,69.399S,-0.07,0,0.95,81.87,-89.4,0.937327421790774,0.0038115295310047446,1970-01-01T00:00:00Z,20,0,,16,3.5996287556053024e-4,Idle,389,2327,Idle 0
7376,69.402S,-0.07,0,0.95,90,-90,0.9373276480432703,0.0038107652036758442,1970-01-01T00:00:00Z,20,0,,16,3.5863327407925963e-4,Idle,389,2327,Idle 0
7377,69.405S,-0.09,0.01,0.95,90,-90,0.937327873215475,0.0038099965254565797,1970-01-01T00:00:00Z,20,0,,16,3.5253061433801225e-4,Idle,389,2327,Idle 0
7378,69.408S,-0.09,0.01,0.95,83.66,-89.38,0.9373280971466534,0.003809223669224945,1970-01-01T00:00:00Z,20,0,,16,3.512692782168962e-4,Idle,389,2327,Idle 0
7379,69.411S,-0.09,0.01,0.95,83.66,-89.4,0.93732831967607,0.0038084468078589295,1970-01-01T00:00:00Z,20,0,,16,3.5102750057858885e-4,Idle,389,2327,Idle 0
7380,69.415S,-0.09,0.01,0.95,83.66,-89.4,0.937328613923627,0.0038074050612966737,1970-01-01T00:00:00Z,20,0,,16,3.5100450804873804e-4,Idle,389,2327,Idle 0
7381,69.417S,-0.09,0.01,0.95,90,-90,0.937328759886678,0.003806881761235727,1970-01-01T00:00:00Z,20,0,,16,3.5101905116081413e-4,Idle,389,2327,Idle 0
7382,69.422S,-0.07,0.01,0.93,83.66,-89.38,0.937329121026856,0.0038055668438275662,1970-01-01T00:00:00Z,20,0,,16,3.5105738024809863e-4,Idle,389,2327,Idle 0
7383,69.425S,-0.07,0.01,0.93,81.87,-89.38,0.9373293348894427,0.0038047735776656688,1970-01-01T00:00:00Z,20,0,,16,3.5109019749888105e-4,Idle,389,2327,Idle 0
7384,69.428S,-0.07,0.01,0.93,81.87,-89.38,0.9373295464394352,0.003803977286011343,1970-01-01T00:00:00Z,20,0,,16,3.511285126053081e-4,Idle,389,2327,Idle 0
7385,69.431S,-0.07,0.01,0.93,71.57,-88.15,0.9373297555160987,0.003803178141742582,1970-01-01T00:00:00Z,20,0,,16,3.511992640569286e-4,Idle,389,2327,Idle 0
7386,69.434S,-0.07,0.01,0.93,90,-90,0.9373299619586978,0.003802376317737378,1970-01-01T00:00:00Z,20,0,,16,3.514251080621741e-4,Idle,389,2327,Idle 0
7387,69.437S,-0.07,0.01,0.93,90,-90,0.9373301656064972,0.0038015719868737204,1970-01-01T00:00:00Z,20,0,,16,3.523876115823595e-4,Idle,389,2327,Idle 0
7388,69.44S,-0.07,0,0.93,83.66,-89.38,0.937330366298762,0.0038007653220296024,1970-01-01T00:00:00Z,20,0,,16,3.568490944909349e-4,Idle,389,2327,Idle 0
7389,69.443S,-0.07,0.01,0.93,81.87,-89.38,0.9373305638747569,0.003799956496083015,1970-01-01T00:00:00Z,20,0,,16,3.5250888746396844e-4,Idle,389,2327,Idle 0
7390,69.446S,-0.07,0.01,0.93,90,-90,0.937330758173747,0.003799145681911949,1970-01-01T00:00:00Z,20,0,,16,3.518496182010332e-4,Idle,389,2327,Idle 0
7391,69.449S,-0.07,0.01,0.93,83.66,-89.38,0.937330949034997,0.003798333052394399,1970-01-01T00:00:00Z,20,0,,16,3.5283135406871354e-4,Idle,389,2327,Idle 0
7392,69.452S,-0.07,0,0.93,90,-90,0.9373311362977721,0.0037975187804083544,1970-01-01T00:00:00Z,20,0,,16,3.5827135022490535e-4,Idle,389,2327,Idle 0
7393,69.455S,-0.07,0,0.93,81.87,-89.38,0.9373313198013365,0.003796703038831807,1970-01-01T00:00:00Z,20,0,,16,3.5940880952247664e-4,Idle,389,2327,Idle 0
7394,69.458S,-0.07,0,0.93,90,-90,0.9373314993849554,0.0037958860005427465,1970-01-01T00:00:00Z,20,0,,16,3.5962508351746375e-4,Idle,389,2327,Idle 0
7395,69.462S,-0.07,0,0.93,90,-90,0.9373317324542739,0.00379479489785045,1970-01-01T00:00:00Z,20,0,,16,3.596390984594825e-4,Idle,389,2327,Idle 0
7396,69.465S,-0.07,0,0.95,90,-90,0.9373319022662724,0.003793975506202165,1970-01-01T00:00:00Z,20,0,,16,3.5961653626144204e-4,Idle,389,2327,Idle 0
7397,69.468S,-0.07,0,0.93,83.66,-89.38,0.9373320676225414,0.003793155394101342,1970-01-01T00:00:00Z,20,0,,16,3.595861400299112e-4,Idle,389,2327,Idle 0
7398,69.471S,-0.07,0,0.95,90,-90,0.9373322283623461,0.003792334734425971,1970-01-01T00:00:00Z,20,0,,16,0.00035955405959086603,Idle,389,2327,Idle 0
7399,69.474S,-0.07,0,0.93,83.66,-89.38,0.9373323843249513,0.003791513700054045,1970-01-01T00:00:00Z,20,0,,16,3.595216116636897e-4,Idle,389,2327,Idle 0
7400,69.477S,-0.07,0,0.95,90,-90,0.9373325353496215,0.0037906924638635535,1970-01-01T00:00:00Z,20,0,,16,3.594890671756543e-4,Idle,389,2327,Idle 0
7401,69.48S,-0.07,0,0.93,90,-90,0.9373326812756222,0.0037898711987324903,1970-01-01T00:00:00Z,20,0,,16,3.594564148414614e-4,Idle,389,2327,Idle 0
7402,69.483S,-0.07,0,0.93,90,-90,0.9373328219422176,0.0037890500775388455,1970-01-01T00:00:00Z,20,0,,16,3.594233086273204e-4,Idle,389,2327,Idle 0
7403,69.485S,-0.07,0,0.93,90,-90,0.9373329127186808,0.003788502828746831,1970-01-01T00:00:00Z,20,0,,16,3.5938804676043893e-4,Idle,389,2327,Idle 0
7404,69.488S,-0.07,0,0.93,90,-90,0.9373330442624123,0.0037876823316222,1970-01-01T00:00:00Z,20,0,,16,3.5931129572018474e-4,Idle,389,2327,Idle 0
7405,69.491S,-0.07,0,0.93,81.87,-89.38,0.9373331701181117,0.0037868624394429653,1970-01-01T00:00:00Z,20,0,,16,3.5906494832301644e-4,Idle,389,2327,Idle 0
7406,69.495S,-0.07,0,0.93,83.66,-89.38,0.9373333287998469,0.00378577048969829,1970-01-01T00:00:00Z,20,0,,16,3.580300058674498e-4,Idle,389,2327,Idle 0
7407,69.498S,-0.07,0.01,0.95,90,-90,0.9373334407583905,0.0037849526813616154,1970-01-01T00:00:00Z,20,0,,16,3.5333616564479204e-4,Idle,389,2327,Idle 0
7408,69.5S,-0.07,0.01,0.95,90,-90,0.9373335119496659,0.0037844081213575568,1970-01-01T00:00:00Z,20,0,,16,3.531271316157145e-4,Idle,389,2327,Idle 0
7409,69.505S,-0.07,0,0.95,83.66,-89.4,0.9373336775134498,0.0037830493542872763,1970-01-01T00:00:00Z,20,0,,16,3.567254657798631e-4,Idle,389,2327,Idle 0
7410,69.508S,-0.07,0.01,0.95,81.87,-89.38,0.9373337681008592,0.003782236155605131,1970-01-01T00:00:00Z,20,0,,16,3.531862146154068e-4,Idle,389,2327,Idle 0
7411,69.511S,-0.07,0.01,0.95,90,-90,0.937333851928669,0.0037814247143883256,1970-01-01T00:00:00Z,20,0,,16,3.5339094079494746e-4,Idle,389,2327,Idle 0
7412,69.514S,-0.07,0,0.93,83.66,-89.4,0.9373339288361442,0.0037806152035148536,1970-01-01T00:00:00Z,20,0,,16,3.578556529875692e-4,Idle,389,2327,Idle 0
7413,69.517S,-0.07,0,0.93,90,-90,0.9373339986625494,0.0037798077958627048,1970-01-01T00:00:00Z,19.096523073894666,0,,16,3.587441824165489e-4,Idle,389,2327,Idle 0
7414,69.519S,-0.07,0,0.93,90,-90,0.937334041200183,0.0037792707779227427,1970-01-01T00:00:00Z,19.098768774837435,0,,16,3.5872183088302037e-4,Idle,389,2327,Idle 0
7415,69.522S,-0.07,0,0.93,90,-90,0.9373340988676161,0.003778467259812783,1970-01-01T00:00:00Z,20,0,,16,3.5778521318709407e-4,Idle,389,2327,Idle 0
7416,69.526S,-0.07,0.01,0.93,81.87,-89.38,0.9373341640479942,0.0037773999210141207,1970-01-01T00:00:00Z,20,0,,16,3.533132309706495e-4,Idle,389,2327,Idle 0
7417,69.529S,-0.07,0.01,0.93,83.66,-89.4,0.9373342039427683,0.003776602655027185,1970-01-01T00:00:00Z,20,0,,16,3.524320259361706e-4,Idle,389,2327,Idle 0
7418,69.532S,-0.07,0.01,0.93,83.66,-89.38,0.9373342359527969,0.00377580835665153,1970-01-01T00:00:00Z,18.582630189908485,0,,16,3.5245189833535445e-4,Idle,389,2327,Idle 0
7419,69.535S,-0.09,0.01,0.95,90,-90,0.9373342599173445,0.00377501719876515,1970-01-01T00:00:00Z,14.50943118851372,0,,16,3.533445857004878e-4,Idle,389,2327,Idle 0
7420,69.538S,-0.07,0,0.95,90,-90,0.9373342756756763,0.003774229354246034,1970-01-01T00:00:00Z,10.573240163380694,0,,16,3.5765923111394853e-4,Idle,389,2327,Idle 0
7421,69.541S,-0.07,0,0.95,83.66,-89.4,0.9373342830670571,0.003773444995972176,1970-01-01T00:00:00Z,7.291198647406879,0,,16,3.5855597194336676e-4,Idle,389,2327,Idle 0
7422,69.544S,-0.09,0,0.95,90,-90,0.9373342819307519,0.003772664296821567,1970-01-01T00:00:00Z,5.1905469125749795,0,,16,3.5872295778603e-4,Idle,389,2327,Idle 0
7423,69.547S,-0.09,0,0.95,90,-90,0.9373342721060248,0.003771887429672196,1970-01-01T00:00:00Z,2.821518419334304,0,,16,3.5873323430197726e-4,Idle,389,2327,Idle 0
7424,69.551S,-0.07,0,0.95,83.66,-89.4,0.9373342452132534,0.0037708578664986544,1970-01-01T00:00:00Z,-4.6236712194492116,0,,17,3.58705238933184e-4,Idle,389,2327,Idle 0
7425,69.554S,-0.09,0,0.93,90,-90,0.9373342144904626,0.0037700906129888127,1970-01-01T00:00:00Z,-11.325254445879686,0,,17,3.586752892483291e-4,Idle,389,2327,Idle 0
7426,69.556S,-0.07,0,0.93,90,-90,0.9373341888939656,0.003769581549011445,1970-01-01T00:00:00Z,-8.65474629965889,0,,17,3.5864408378724123e-4,Idle,389,2327,Idle 0
7427,69.56S,-0.07,0,0.93,102.53,-91.23,0.9373341252115303,0.0037685695036307567,1970-01-01T00:00:00Z,-9.87693220913791,0,,17,3.585792123131881e-4,Idle,389,2327,Idle 0
7428,69.563S,-0.07,0,0.93,81.87,-89.4,0.9373340663339187,0.0037678159935385265,1970-01-01T00:00:00Z,-12.451883231175437,0,,17,3.584079870189054e-4,Idle,389,2327,Idle 0
7429,69.566S,-0.07,0,0.95,80.54,-89.38,0.9373339977498962,0.003767067410341483,1970-01-01T00:00:00Z,-20,0,,17,3.5771978738025615e-4,Idle,389,2327,Idle 0
7430,69.569S,-0.07,0.01,0.95,90,-90,0.9373339192987283,0.003766323926917618,1970-01-01T00:00:00Z,-20,0,,17,3.5460407831496205e-4,Idle,389,2327,Idle 0
7431,69.572S,-0.06,0,0.93,90,-90,0.9373338308196797,0.0037655857161449243,1970-01-01T00:00:00Z,-20,0,,17,3.576616369638047e-4,Idle,389,2327,Idle 0
7432,69.575S,-0.07,0,0.93,81.87,-89.38,0.937333732152015,0.0037648529509013914,1970-01-01T00:00:00Z,-20,0,,17,3.582914102920622e-4,Idle,389,2327,Idle 0
7433,69.578S,-0.07,0,0.93,90,-90,0.937333623134999,0.0037641258040650117,1970-01-01T00:00:00Z,-20,0,,17,3.584035967226598e-4,Idle,389,2327,Idle 0
7434,69.581S,-0.07,0,0.93,90,-90,0.9373335036078969,0.003763404448513778,1970-01-01T00:00:00Z,-20,0,,17,3.5840646120438135e-4,Idle,389,2327,Idle 0
7435,69.583S,-0.07,0,0.93,90,-90,0.9373334180048499,0.00376292684756544,1970-01-01T00:00:00Z,-20,0,,17,3.583904730638503e-4,Idle,389,2327,Idle 0
7436,69.586S,-0.07,0,0.93,90,-90,0.9373332806037483,0.0037622155283294294,1970-01-01T00:00:00Z,-20,0,,17,3.583636357045226e-4,Idle,389,2327,Idle 0
7437,69.59S,-0.07,0,0.95,90,-90,0.937333080358722,0.0037612768583508626,1970-01-01T00:00:00Z,-19.940335841377674,0,,17,3.5832907587884504e-4,Idle,389,2327,Idle 0
7438,69.593S,-0.07,0,0.95,83.66,-89.4,0.9373329171839233,0.003760580396720126,1970-01-01T00:00:00Z,-20,0,,17,3.5829337244456367e-4,Idle,389,2327,Idle 0
7439,69.597S,-0.07,0,0.95,116.57,-91.81,0.9373326819905589,0.003759662164365007,1970-01-01T00:00:00Z,-20,0,,17,0.00035823218637860487,Idle,389,2327,Idle 0
7440,69.6S,-0.06,0,0.95,81.87,-89.38,0.9373324921669499,0.0037589815015641645,1970-01-01T00:00:00Z,-20,0,,17,3.5807243084582855e-4,Idle,389,2327,Idle 0
7441,69.603S,-0.06,0,0.93,90,-90,0.9373322906545306,0.0037583078978204055,1970-01-01T00:00:00Z,-20,0,,17,3.5742783510716723e-4,Idle,389,2327,Idle 0
7442,69.606S,-0.07,0.01,0.93,90,-90,0.9373320772925654,0.0037576415260117207,1970-01-01T00:00:00Z,-20,0,,17,3.545038267813772e-4,Idle,389,2327,Idle 0
7443,69.609S,-0.06,0,0.93,81.87,-89.38,0.9373318519203194,0.0037569825590161037,1970-01-01T00:00:00Z,-20,0,,17,3.5650286040308317e-4,Idle,389,2327,Idle 0
7444,69.612S,-0.07,0.01,0.93,81.87,-89.38,0.9373316143770573,0.0037563311697115446,1970-01-01T00:00:00Z,-20,0,,17,3.536818471856661e-4,Idle,389,2327,Idle 0
7445,69.615S,-0.07,0.01,0.93,90,-90,0.9373313645020441,0.003755687530976036,1970-01-01T00:00:00Z,-20,0,,17,3.5322252923948697e-4,Idle,389,2327,Idle 0
7446,69.618S,-0.07,0.01,0.93,83.66,-89.38,0.9373311021345445,0.003755051815687569,1970-01-01T00:00:00Z,-20,0,,17,3.53700628771373e-4,Idle,389,2327,Idle 0
7447,69.621S,-0.07,0,0.95,83.66,-89.38,0.9373308271138235,0.0037544241967241354,1970-01-01T00:00:00Z,-20,0,,17,3.5645488914586823e-4,Idle,389,2327,Idle 0
7448,69.624S,-0.07,0.01,0.93,90,-90,0.937330539279146,0.0037538048469637274,1970-01-01T00:00:00Z,-20,0,,17,3.5453969041098025e-4,Idle,389,2327,Idle 0
7449,69.627S,-0.07,0,0.95,90,-90,0.9373302384697765,0.003753193939284334,1970-01-01T00:00:00Z,-20,0,,17,3.572302541258819e-4,Idle,389,2327,Idle 0
7450,69.63S,-0.07,0,0.95,81.87,-89.38,0.9373299245249802,0.0037525916465639504,1970-01-01T00:00:00Z,-20,0,,17,3.576475259252095e-4,Idle,389,2327,Idle 0
7451,69.634S,-0.07,0,0.95,90,-90,0.9373294852212188,0.003751802289452251,1970-01-01T00:00:00Z,-20,0,,17,3.570718800741084e-4,Idle,389,2327,Idle 0
7452,69.637S,-0.07,0.01,0.93,90,-90,0.9373291400020122,0.003751220770606187,1970-01-01T00:00:00Z,-20,0,,17,3.539207141273017e-4,Idle,389,2327,Idle 0
7453,69.64S,-0.09,0.01,0.93,83.66,-89.4,0.9373287811115949,0.0037506484429791036,1970-01-01T00:00:00Z,-20,0,,17,3.532718526647557e-4,Idle,389,2327,Idle 0
7454,69.643S,-0.09,0.01,0.93,83.66,-89.38,0.9373284083892317,0.0037500854794489916,1970-01-01T00:00:00Z,-20,0,,17,3.531513007132235e-4,Idle,389,2327,Idle 0
7455,69.646S,-0.09,0.01,0.93,83.66,-89.38,0.9373280216741875,0.0037495320528938424,1970-01-01T00:00:00Z,-20,0,,17,3.531420734335431e-4,Idle,389,2327,Idle 0
7456,69.649S,-0.09,0.01,0.93,90,-90,0.9373276208057273,0.0037489883361916487,1970-01-01T00:00:00Z,-20,0,,17,3.531560806248637e-4,Idle,389,2327,Idle 0
7457,69.652S,-0.09,0.01,0.93,81.87,-89.38,0.9373272056231159,0.0037484545022204024,1970-01-01T00:00:00Z,-20,0,,17,3.531747123172723e-4,Idle,389,2327,Idle 0
7458,69.655S,-0.09,0.01,0.93,83.66,-89.38,0.9373267759656181,0.0037479307238580933,1970-01-01T00:00:00Z,-20,0,,17,3.531940535577701e-4,Idle,389,2327,Idle 0
7459,69.658S,-0.09,0.01,0.93,83.66,-89.38,0.9373263316724988,0.003747417173982715,1970-01-01T00:00:00Z,-20,0,,17,3.532133754893669e-4,Idle,389,2327,Idle 0
7460,69.661S,-0.09,0.01,0.93,83.66,-89.38,0.9373258725830227,0.003746914025472257,1970-01-01T00:00:00Z,-20,0,,17,3.532330087354343e-4,Idle,389,2327,Idle 0
7461,69.665S,-0.09,0.01,0.93,83.66,-89.38,0.9373252371693526,0.003746259639494103,1970-01-01T00:00:00Z,-20,0,,17,3.532553361780404e-4,Idle,389,2327,Idle 0
7462,69.668S,-0.09,0.01,0.93,81.87,-89.38,0.9373247429299634,0.00374578143313843,1970-01-01T00:00:00Z,-20,0,,17,3.5327400159461083e-4,Idle,389,2327,Idle 0
7463,69.671S,-0.09,0.01,0.93,90,-90,0.9373242333584337,0.0037453142044076514,1970-01-01T00:00:00Z,-20,0,,17,3.532912651863489e-4,Idle,389,2327,Idle 0
7464,69.673S,-0.07,0.01,0.93,90,-90,0.9373238850468494,0.003745008902639477,1970-01-01T00:00:00Z,-20,0,,17,3.533064619475953e-4,Idle,389,2327,Idle 0
7465,69.678S,-0.07,0.01,0.93,83.66,-89.38,0.9373229838303121,0.0037442676659040774,1970-01-01T00:00:00Z,-20,0,,17,3.533306793083536e-4,Idle,389,2327,Idle 0
7466,69.681S,-0.09,0.01,0.93,81.87,-89.38,0.9373224219907825,0.0037438382778195497,1970-01-01T00:00:00Z,-20,0,,17,3.5335350566909166e-4,Idle,389,2327,Idle 0
7467,69.684S,-0.09,0.01,0.93,81.87,-89.38,0.9373218441225937,0.0037434206164978787,1970-01-01T00:00:00Z,-20,0,,17,3.53394791310446e-4,Idle,389,2327,Idle 0
7468,69.687S,-0.07,0.01,0.93,83.66,-89.38,0.9373212500650102,0.0037430148548170572,1970-01-01T00:00:00Z,-20,0,,17,3.5352999202506734e-4,Idle,389,2327,Idle 0
7469,69.69S,-0.07,0.01,0.93,83.66,-89.38,0.9373206396572971,0.003742621165655076,1970-01-01T00:00:00Z,-20,0,,17,3.5411222087625133e-4,Idle,389,2327,Idle 0
7470,69.693S,-0.07,0,0.93,90,-90,0.9373200127387191,0.003742239721889927,1970-01-01T00:00:00Z,-20,0,,17,3.568112746080453e-4,Idle,389,2327,Idle 0
7471,69.696S,-0.07,0,0.93,90,-90,0.9373193691485414,0.0037418706963996016,1970-01-01T00:00:00Z,-20,0,,17,3.572598424159718e-4,Idle,389,2327,Idle 0
7472,69.699S,-0.07,0,0.93,90,-90,0.9373187087260283,0.0037415142620620917,1970-01-01T00:00:00Z,-20,0,,17,3.568041673137343e-4,Idle,389,2327,Idle 0
7473,69.702S,-0.07,0.01,0.93,83.66,-89.38,0.937318031310445,0.0037411705917553884,1970-01-01T00:00:00Z,-20,0,,17,3.5415941572289556e-4,Idle,389,2327,Idle 0
7474,69.705S,-0.07,0.01,0.93,83.66,-89.38,0.9373173367410564,0.0037408398583574838,1970-01-01T00:00:00Z,-20,0,,17,3.536100304922502e-4,Idle,389,2327,Idle 0
7475,69.708S,-0.07,0.01,0.93,81.87,-89.4,0.9373166248571272,0.003740522234746369,1970-01-01T00:00:00Z,-20,0,,17,3.535032176207971e-4,Idle,389,2327,Idle 0
7476,69.711S,-0.07,0.01,0.93,81.87,-89.4,0.9373158954979225,0.0037402178938000367,1970-01-01T00:00:00Z,-20,0,,17,3.5348970438997876e-4,Idle,389,2327,Idle 0
7477,69.714S,-0.07,0.01,0.95,81.87,-89.38,0.9373151485027069,0.003739927008396477,1970-01-01T00:00:00Z,-20,0,,17,3.534961640660969e-4,Idle,389,2327,Idle 0
7478,69.719S,-0.07,0.01,0.93,83.66,-89.38,0.9373138638829812,0.003739472570141871,1970-01-01T00:00:00Z,-20,0,,17,3.5350950847152596e-4,Idle,389,2327,Idle 0
7479,69.721S,-0.07,0.01,0.93,90,-90,0.9373133360264891,0.0037393015740037256,1970-01-01T00:00:00Z,-20,0,,17,3.535188535161719e-4,Idle,389,2327,Idle 0
7480,69.724S,-0.09,0.01,0.93,90,-90,0.9373125290837058,0.0037390567889726833,1970-01-01T00:00:00Z,-20,0,,17,3.5353282028894207e-4,Idle,389,2327,Idle 0
7481,69.727S,-0.07,0.01,0.93,83.66,-89.38,0.937311703808393,0.0037388262086223787,1970-01-01T00:00:00Z,-20,0,,17,3.53565480546846e-4,Idle,389,2327,Idle 0
7482,69.731S,-0.07,0.01,0.93,83.66,-89.38,0.9373105746462269,0.003738541163126809,1970-01-01T00:00:00Z,-20,0,,17,3.5368745420269113e-4,Idle,389,2327,Idle 0
7483,69.734S,-0.07,0.01,0.93,81.87,-89.38,0.93730970596993,0.0037383443993348584,1970-01-01T00:00:00Z,-20,0,,17,3.5422603613865437e-4,Idle,389,2327,Idle 0
7484,69.737S,-0.07,0,0.95,90,-90,0.9373088184253199,0.003738162416483617,1970-01-01T00:00:00Z,-20,0,,17,3.567435637055625e-4,Idle,389,2327,Idle 0
7485,69.74S,-0.07,0,0.95,90,-90,0.9373079118516607,0.003737995387451075,1970-01-01T00:00:00Z,-20,0,,17,3.5727483780820495e-4,Idle,389,2327,Idle 0
7486,69.742S,-0.07,0,0.95,90,-90,0.9373072968181525,0.003737892427811618,1970-01-01T00:00:00Z,-20,0,,17,3.5738440447640363e-4,Idle,389,2327,Idle 0
7487,69.746S,-0.07,0,0.95,83.66,-89.38,0.9373060409742563,0.003737706882354063,1970-01-01T00:00:00Z,-20,0,,17,3.5740268939152747e-4,Idle,389,2327,Idle 0
7488,69.748S,-0.07,0,0.95,90,-90,0.937305400068618,0.0037376243989821803,1970-01-01T00:00:00Z,-20,0,,17,3.57403898806777e-4,Idle,389,2327,Idle 0
7489,69.751S,-0.07,0,0.95,90,-90,0.937304422346602,0.0037375136796854703,1970-01-01T00:00:00Z,-20,0,,17,3.574008904174633e-4,Idle,389,2327,Idle 0
7490,69.754S,-0.07,0,0.95,90,-90,0.93730342484544,0.0037374187209714216,1970-01-01T00:00:00Z,-20,0,,17,3.573974470471832e-4,Idle,389,2327,Idle 0
