id,time,x,y,z,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
4246,646.765S,2.44,2.35,1.87,1.9072107379636074,2.4347462978755434,1970-01-01T00:00:00Z,20,0,,10,0.9998657894188542,transition,572,10,transition 0
4247,646.768S,2.44,2.52,1.94,1.9072236362060655,2.4347546665070263,1970-01-01T00:00:00Z,20,0,,10,0.999958047141723,transition,572,10,transition 0
4248,646.772S,2.44,2.24,1.81,1.9072403407334548,2.434765352122859,1970-01-01T00:00:00Z,20,0,,10,1.0000000000000038,transition,572,10,transition 0
4249,646.776S,2.43,2.62,1.96,1.9072564709009039,2.434775488489452,1970-01-01T00:00:00Z,20,0,,10,0.9999999907359767,transition,572,10,transition 0
4250,646.78S,2.47,2.22,1.8,1.9072720149443918,2.434785065590883,1970-01-01T00:00:00Z,20,0,,10,1.0000000000000038,transition,572,10,transition 0
4251,646.785S,2.44,2.62,1.96,1.9072906028401815,2.434796235242407,1970-01-01T00:00:00Z,20,0,,10,0.9999999905730481,transition,572,10,transition 0
4252,646.788S,2.44,2.28,1.83,1.9073012976034016,2.4348025019345703,1970-01-01T00:00:00Z,20,0,,10,0.9999999999999944,transition,572,10,transition 0
4253,646.792S,2.43,2.61,1.96,1.9073150126908804,2.4348103411449795,1970-01-01T00:00:00Z,20,0,,10,0.9999999903309554,transition,572,10,transition 0
4254,646.796S,2.44,2.32,1.87,1.9073280945983138,2.4348175810265356,1970-01-01T00:00:00Z,20,0,,10,0.999982540792355,transition,572,10,transition 0
4255,646.8S,2.44,2.52,1.96,1.9073405315616805,2.434824211563316,1970-01-01T00:00:00Z,20,0,,10,0.9999941970660688,transition,572,10,transition 0
4256,646.804S,2.43,2.47,1.91,1.90735231181696,2.4348302227393974,1970-01-01T00:00:00Z,20,0,,10,0.20439619679234572,transition,573,6,transition 0
4257,646.808S,2.44,2.47,1.91,1.9073634236001307,2.4348356045388573,1970-01-01T00:00:00Z,20,0,,10,0.07727341802179322,transition,573,6,transition 0
4258,646.811S,2.44,2.47,1.91,1.907371311675893,2.4348392218348405,1970-01-01T00:00:00Z,20,0,,10,0.06004531897323472,transition,573,6,transition 0
4259,646.815S,2.44,2.47,1.91,1.9073812253256972,2.4348434781243977,1970-01-01T00:00:00Z,20,0,,10,0.07697564218053275,transition,573,6,transition 0
4260,646.819S,2.43,2.47,1.91,1.9073904381523337,2.434847077493545,1970-01-01T00:00:00Z,20,0,,10,0.20257208608137614,transition,573,6,transition 0
4261,646.823S,2.44,2.34,1.87,1.907398938391783,2.4348500099263606,1970-01-01T00:00:00Z,20,0,,10,0.9897548756873705,transition,573,6,transition 0
4262,646.828S,2.41,2.52,1.94,1.9074085436936101,2.4348527223295293,1970-01-01T00:00:00Z,20,0,,10,0.99965944065188,transition,574,8,transition 0
4263,646.831S,2.44,2.29,1.84,1.9074137540530323,2.4348538339193015,1970-01-01T00:00:00Z,20,0,,10,0.9999999999907186,transition,574,8,transition 0
4264,646.835S,2.41,2.63,1.99,1.9074200459467903,2.4348547054475818,1970-01-01T00:00:00Z,20,0,,10,1.0000000000000036,transition,574,8,transition 0
4265,646.839S,2.5,2.16,1.8,1.9074255781972755,2.4348548699758386,1970-01-01T00:00:00Z,20,0,,10,1.0000000000000033,transition,574,8,transition 0
4266,646.843S,2.44,2.62,1.97,1.9074303390404668,2.4348543174881483,1970-01-01T00:00:00Z,20,0,,10,0.9999999999617292,transition,574,8,transition 0
4267,646.847S,2.46,2.19,1.78,1.907434316712344,2.434853037968588,1970-01-01T00:00:00Z,20,0,,10,1.000000000000003,transition,574,8,transition 0
4268,646.851S,2.44,2.61,1.96,1.907437499448884,2.4348510214012355,1970-01-01T00:00:00Z,16.089979967325046,0,,10,0.9999999898397737,transition,574,8,transition 0
4269,646.854S,2.44,2.24,1.8,1.9074393577481814,2.434849019262903,1970-01-01T00:00:00Z,13.69663542199312,0,,10,1.000000000000003,transition,574,8,transition 0
4270,646.858S,2.44,2.5,1.91,1.907441121040708,2.4348456887610994,1970-01-01T00:00:00Z,10.296988716973393,0,,10,0.9916847161909694,transition,575,1,transition 0
4271,646.862S,2.46,2.32,1.84,1.9074420570468402,2.4348415936677146,1970-01-01T00:00:00Z,8.22081772402327,0,,10,0.9999999999307938,transition,576,17,transition 0
4272,646.866S,2.44,2.44,1.88,1.9074421540025575,2.434836723966827,1970-01-01T00:00:00Z,5.795550371439087,0,,10,0.9995639344101678,transition,576,17,transition 0
4273,646.871S,2.44,2.44,1.88,1.9074410773608066,2.434829532290283,1970-01-01T00:00:00Z,3.567207134017031,0,,10,0.9994563900344778,transition,576,17,transition 0
4274,646.874S,2.46,2.44,1.88,1.9074397837066612,2.43482462067885,1970-01-01T00:00:00Z,-4.4647065471996665,0,,11,0.9994270645338812,transition,576,17,transition 0
4275,646.878S,2.44,2.44,1.88,1.9074372929270056,2.4348173670599147,1970-01-01T00:00:00Z,-7.0616528495359905,0,,11,0.9994082930600982,transition,576,17,transition 0
4276,646.882S,2.44,2.44,1.88,1.9074339160408502,2.4348092987697854,1970-01-01T00:00:00Z,-8.587153832460794,0,,11,0.9993577364428575,transition,576,17,transition 0
4277,646.886S,2.46,2.47,1.93,1.9074296412841736,2.4348004057925374,1970-01-01T00:00:00Z,-12.490135869008206,0,,11,0.9991597250586438,transition,576,17,transition 0
4278,646.89S,2.49,2.32,1.87,1.907424456892955,2.4347906781122495,1970-01-01T00:00:00Z,-15.237348827001306,0,,11,0.9999603286954626,transition,576,17,transition 0
4279,646.894S,2.46,2.5,1.93,1.907418351103173,2.434780105712998,1970-01-01T00:00:00Z,-20,0,,11,0.9993658812368121,transition,576,17,transition 0
4280,646.897S,2.47,2.24,1.81,1.9074131600162356,2.434771616041536,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000022,transition,576,17,transition 0
4281,646.901S,2.47,2.62,1.97,1.9074054134717924,2.434759541283284,1970-01-01T00:00:00Z,-19.22174564987423,0,,11,0.9999999999623005,transition,576,17,transition 0
4282,646.905S,2.46,2.28,1.85,1.9073967131777274,2.4347465942622812,1970-01-01T00:00:00Z,-18.20509979042152,0,,11,0.9999999974540253,transition,576,17,transition 0
4283,646.909S,2.41,2.62,1.97,1.9073870473700199,2.434732764962604,1970-01-01T00:00:00Z,-15.494294354629321,0,,11,0.9999999999622426,transition,576,17,transition 0
4284,646.914S,2.46,2.31,1.87,1.9073735894350747,2.434714222374989,1970-01-01T00:00:00Z,-20,0,,11,0.9999828849506749,transition,576,17,transition 0
4285,646.917S,2.44,2.59,1.99,1.9073647721575928,2.434702419463535,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000027,transition,576,17,transition 0
4286,646.921S,2.46,2.35,1.88,1.907352139224831,2.434685883232298,1970-01-01T00:00:00Z,-20,0,,11,0.999663302777051,transition,576,17,transition 0
4287,646.925S,2.44,2.53,1.97,1.9073384937223423,2.4346684246586956,1970-01-01T00:00:00Z,-20,0,,11,0.9999999995095528,transition,576,17,transition 0
4288,646.929S,2.46,2.4,1.9,1.9073238238861048,2.434650033726804,1970-01-01T00:00:00Z,-20,0,,11,0.9867707905250666,transition,577,6,transition 0
4289,646.933S,2.44,2.47,1.93,1.9073081179520983,2.4346307004207013,1970-01-01T00:00:00Z,-20,0,,11,0.9930246152067019,transition,577,6,transition 0
4290,646.937S,2.44,2.47,1.93,1.9072913641563016,2.4346104147244647,1970-01-01T00:00:00Z,-20,0,,11,0.9958750067950983,transition,577,6,transition 0
4291,646.94S,2.44,2.47,1.93,1.9072781040733597,2.434594569421057,1970-01-01T00:00:00Z,-20,0,,11,0.9972199810591204,transition,577,6,transition 0
4292,646.944S,2.44,2.47,1.93,1.9072594882122538,2.4345725929412723,1970-01-01T00:00:00Z,-20,0,,11,0.9979608192542935,transition,577,6,transition 0
4293,646.948S,2.44,2.47,1.93,1.9072397921382989,2.4345496365275636,1970-01-01T00:00:00Z,-20,0,,11,0.9985901170677081,transition,577,6,transition 0
4294,646.952S,2.44,2.49,1.94,1.9072190040874744,2.43452569016401,1970-01-01T00:00:00Z,-20,0,,11,0.999530746308773,transition,578,1,transition 0
4295,646.957S,2.44,2.4,1.9,1.9071914655097195,2.4344943498339666,1970-01-01T00:00:00Z,-20,0,,11,0.9921751684357141,transition,579,1,transition 0
4296,646.961S,2.43,2.55,1.96,1.9071681774987357,2.434468139462544,1970-01-01T00:00:00Z,-20,0,,11,0.9999999396377451,transition,580,8,transition 0
4297,646.964S,2.47,2.28,1.84,1.9071499704335704,2.434447811215051,1970-01-01T00:00:00Z,-20,0,,11,0.999999999991258,transition,580,8,transition 0
4298,646.968S,2.43,2.62,1.99,1.9071246968350561,2.43441980489289,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000022,transition,580,8,transition 0
4299,646.972S,2.49,2.25,1.84,1.9070982724395653,2.434390758541268,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999909702,transition,580,8,transition 0
4300,646.976S,2.41,2.62,1.97,1.9070706854830783,2.4343606621442646,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999692223,transition,580,8,transition 0
4301,646.98S,2.46,2.25,1.81,1.9070419242015737,2.4343295056859557,1970-01-01T00:00:00Z,-20,0,,11,1.000000000000002,transition,580,8,transition 0
4302,646.983S,2.44,2.5,1.93,1.9070195755128587,2.43430543665179,1970-01-01T00:00:00Z,-20,0,,11,0.9994320783202675,transition,580,8,transition 0
4303,646.987S,2.46,2.32,1.85,1.906988730855397,2.4342724009853822,1970-01-01T00:00:00Z,-20,0,,11,0.9999999703187833,transition,580,8,transition 0
4304,646.991S,2.44,2.47,1.9,1.9069566795218598,2.4342382777138827,1970-01-01T00:00:00Z,-20,0,,11,0.9924706679165596,transition,581,1,transition 0
4305,646.995S,2.44,2.32,1.85,1.906923409748225,2.4342030568213673,1970-01-01T00:00:00Z,-20,0,,11,0.9999999783941913,transition,582,8,transition 0
4306,647S,2.44,2.35,1.85,1.906880091178045,2.434157471917536,1970-01-01T00:00:00Z,-20,0,,11,0.9999999966488792,transition,582,8,transition 0
4307,647.004S,2.44,2.35,1.85,1.9068440369019901,2.4341197447570164,1970-01-01T00:00:00Z,-20,0,,11,0.999999996584378,transition,582,8,transition 0
4308,647.007S,2.44,2.35,1.83,1.9068161721465295,2.434090708258496,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999999891,transition,582,8,transition 0
4309,647.011S,2.43,2.35,1.83,1.9067780736375737,2.434051033730658,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999999889,transition,582,8,transition 0
4310,647.015S,2.44,2.35,1.83,1.9067390371631747,2.4340102994410033,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999999885,transition,582,8,transition 0
4311,647.019S,2.43,2.43,1.87,1.9066990719056163,2.4339685162579223,1970-01-01T00:00:00Z,-20,0,,11,0.9999784577912769,transition,582,8,transition 0
4312,647.023S,2.44,2.32,1.83,1.9066581870471824,2.4339256950498047,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999999039,transition,582,8,transition 0
4313,647.026S,2.41,2.52,1.9,1.9066269254390007,2.4338929044778026,1970-01-01T00:00:00Z,-20,0,,11,0.9923363412637958,transition,583,1,transition 0
4314,647.03S,2.46,2.19,1.77,1.9065844533739058,2.433848292877933,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000022,transition,584,1,transition 0
4315,647.034S,2.41,2.52,1.9,1.9065410869592156,2.4338026731410976,1970-01-01T00:00:00Z,-20,0,,11,0.9923022654117746,transition,585,1,transition 0
4316,647.038S,2.41,2.22,1.78,1.9064968353772151,2.4337560561356866,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000024,transition,586,6,transition 0
4317,647.043S,2.4,2.56,1.94,1.9064402901218194,2.433696399027301,1970-01-01T00:00:00Z,-20,0,,11,0.9999703563626976,transition,586,6,transition 0
4318,647.047S,2.4,2.31,1.84,1.906394080486095,2.433647577905144,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999805017,transition,586,6,transition 0
4319,647.05S,2.4,2.49,1.93,1.906358861450189,2.4336103301918968,1970-01-01T00:00:00Z,-20,0,,11,0.9995126331520895,transition,586,6,transition 0
4320,647.054S,2.41,2.34,1.85,1.9063111610217849,2.4335598327960786,1970-01-01T00:00:00Z,-20,0,,11,0.999999990693575,transition,586,6,transition 0
4321,647.058S,2.43,2.43,1.88,1.906262621337489,2.433508392473632,1970-01-01T00:00:00Z,-20,0,,11,0.999312929726616,transition,586,6,transition 0
4322,647.062S,2.43,2.43,1.88,1.9062132515795864,2.4334560200929483,1970-01-01T00:00:00Z,-20,0,,11,0.9989924284390382,transition,587,5,transition 0
4323,647.066S,2.44,2.43,1.88,1.9061630609303604,2.4334027265224156,1970-01-01T00:00:00Z,-20,0,,11,0.9986265470185686,transition,587,5,transition 0
4324,647.069S,2.44,2.43,1.88,1.9061248847572283,2.4333621583516947,1970-01-01T00:00:00Z,-20,0,,11,0.9977597601439397,transition,587,5,transition 0
4325,647.073S,2.44,2.43,1.88,1.9060732796430573,2.4333072788509895,1970-01-01T00:00:00Z,-20,0,,11,0.9952880040413103,transition,587,5,transition 0
4326,647.077S,2.44,2.46,1.9,1.9060208788888438,2.433251508048507,1970-01-01T00:00:00Z,-20,0,,11,0.9881099447230063,transition,587,5,transition 0
4327,647.081S,2.49,2.27,1.83,1.9059676916768715,2.4331948568126367,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999984159,transition,588,1,transition 0
4328,647.086S,2.47,2.53,1.91,1.9059001156943196,2.433122821215661,1970-01-01T00:00:00Z,-20,0,,11,0.9922017426981818,transition,589,1,transition 0
4329,647.09S,2.49,2.22,1.8,1.905845192525116,2.4330642287422175,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000027,transition,590,1,transition 0
4330,647.093S,2.47,2.56,1.91,1.9058035031172444,2.4330197291885987,1970-01-01T00:00:00Z,-20,0,,11,0.9922388460768915,transition,591,1,transition 0
4331,647.097S,2.5,2.28,1.83,1.905747261897077,2.432959664903074,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999987376,transition,592,1,transition 0
4332,647.101S,2.49,2.56,1.91,1.9056902801305704,2.43289877452611,1970-01-01T00:00:00Z,-20,0,,11,0.9922829673657194,transition,593,1,transition 0
4333,647.105S,2.5,2.28,1.83,1.9056325670000094,2.432837068926096,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999997915,transition,594,2,transition 0
4334,647.109S,2.49,2.56,1.94,1.9055741316876769,2.4327745589714223,1970-01-01T00:00:00Z,-20,0,,11,0.999943777986642,transition,594,2,transition 0
4335,647.112S,2.49,2.35,1.88,1.9055298367953593,2.4327271551856873,1970-01-01T00:00:00Z,-20,0,,11,0.9979068963515793,transition,595,9,transition 0
4336,647.116S,2.47,2.5,1.94,1.9054701597597978,2.4326632637624197,1970-01-01T00:00:00Z,-20,0,,11,0.9944713311516026,transition,595,9,transition 0
4337,647.12S,2.47,2.37,1.88,1.905409785793746,2.432598597872563,1970-01-01T00:00:00Z,-20,0,,11,0.7471669180428885,transition,595,9,transition 0
4338,647.124S,2.47,2.4,1.9,1.9053487240794886,2.4325331683845075,1970-01-01T00:00:00Z,-20,0,,11,0.1284155943745581,transition,595,9,transition 0
4339,647.129S,2.47,2.4,1.9,1.905271443779387,2.4324503242717825,1970-01-01T00:00:00Z,-20,0,,11,0.027264286452696705,transition,595,9,transition 0
4340,647.133S,2.47,2.4,1.9,1.9052088682043904,2.432383216425328,1970-01-01T00:00:00Z,-20,0,,11,0.011324417960671636,transition,595,9,transition 0
4341,647.136S,2.47,2.4,1.9,1.9051615042703174,2.432332407015042,1970-01-01T00:00:00Z,-20,0,,11,0.012175403227977577,transition,595,9,transition 0
4342,647.14S,2.47,2.4,1.9,1.9050977833860727,2.4322640318180846,1970-01-01T00:00:00Z,-20,0,,11,0.033527804496145404,transition,595,9,transition 0
4343,647.144S,2.46,2.46,1.9,1.9050334206650417,2.432194947364876,1970-01-01T00:00:00Z,-20,0,,11,0.16794307694310157,transition,595,9,transition 0
4344,647.148S,2.47,2.28,1.84,1.9049684252895074,2.4321251645238053,1970-01-01T00:00:00Z,-20,0,,11,0.9999998514316439,transition,596,1,transition 0
4345,647.152S,2.43,2.47,1.9,1.904902806441755,2.4320546941632633,1970-01-01T00:00:00Z,-20,0,,11,0.9917326009787889,transition,597,1,transition 0
4346,647.155S,2.5,2.24,1.8,1.9048531886760152,2.4320013967462195,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000022,transition,598,7,transition 0
4347,647.159S,2.41,2.5,1.88,1.9047865008467497,2.431929749378663,1970-01-01T00:00:00Z,-20,0,,11,0.99938168882641,transition,598,7,transition 0
4348,647.163S,2.47,2.28,1.81,1.9047192147965466,2.4318574443797063,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000022,transition,598,7,transition 0
4349,647.168S,2.41,2.5,1.88,1.904634279974234,2.431766154894166,1970-01-01T00:00:00Z,-20,0,,11,0.9993602423949769,transition,598,7,transition 0
4350,647.172S,2.47,2.28,1.83,1.904565681499645,2.4316924099621064,1970-01-01T00:00:00Z,-20,0,,11,0.999999999999862,transition,598,7,transition 0
4351,647.176S,2.41,2.5,1.88,1.9044965146465402,2.4316180427209124,1970-01-01T00:00:00Z,-20,0,,11,0.9993396990577594,transition,598,7,transition 0
4352,647.179S,2.43,2.35,1.85,1.9044442720320311,2.431561865437666,1970-01-01T00:00:00Z,-20,0,,11,0.99999812009647715,transition,598,7,transition 0
4353,647.183S,2.43,2.5,1.93,1.904374132611395,2.4314864353075487,1970-01-01T00:00:00Z,-20,0,,11,0.8579190059339479,transition,599,8,transition 0
4354,647.187S,2.43,2.44,1.91,1.9043034500635247,2.4314104127563687,1970-01-01T00:00:00Z,-20,0,,11,0.22277195141911715,transition,599,8,transition 0
4355,647.191S,2.43,2.44,1.91,1.904232233570704,2.431333808652516,1970-01-01T00:00:00Z,-20,0,,11,0.10489505571902502,transition,599,8,transition 0
4356,647.195S,2.43,2.44,1.91,1.904160492315217,2.431256633864379,1970-01-01T00:00:00Z,-20,0,,11,0.08687421960159666,transition,599,8,transition 0
4357,647.198S,2.44,2.44,1.91,1.9041063475218198,2.431198384799732,1970-01-01T00:00:00Z,-20,0,,11,0.10521017549959023,transition,599,8,transition 0
4358,647.202S,2.44,2.44,1.91,1.904033710026536,2.431120237466161,1970-01-01T00:00:00Z,-20,0,,11,0.22350074552632074,transition,599,8,transition 0
4359,647.206S,2.46,2.34,1.87,1.9039605730198663,2.431041549336377,1970-01-01T00:00:00Z,-20,0,,11,0.8496379063007037,transition,599,8,transition 0
4360,647.211S,2.4,2.49,1.91,1.9038684633122782,2.430942445236785,1970-01-01T00:00:00Z,-20,0,,11,0.868043977470435,transition,599,8,transition 0
4361,647.215S,2.46,2.28,1.83,1.9037942359777156,2.4308625800530725,1970-01-01T00:00:00Z,-20,0,,11,0.9999999999871987,transition,600,5,transition 0
4362,647.219S,2.41,2.55,1.93,1.9037195389741899,2.430782209395414,1970-01-01T00:00:00Z,-20,0,,11,0.99974616921895,transition,600,5,transition 0
4363,647.222S,2.47,2.18,1.8,1.9036632135250071,2.4307216062229093,1970-01-01T00:00:00Z,-20,0,,11,1.0000000000000018,transition,600,5,transition 0
4364,647.226S,2.41,2.58,1.93,1.9035877166956663,2.4306403771379075,1970-01-01T00:00:00Z,-20,0,,11,0.9997547302179138,transition,600,5,transition 0
4365,647.23S,2.44,2.31,1.84,1.903511775448643,2.4305586724670296,1970-01-01T00:00:00Z,-20,0,,11,0.9999999908413776,transition,600,5,transition 0
4366,647.234S,2.41,2.49,1.93,1.9034353989662214,2.4304765030786677,1970-01-01T00:00:00Z,-20,0,,11,0.8716449105924656,transition,601,9,transition 0
4367,647.238S,2.44,2.41,1.9,1.9033585964306843,2.430393879841209,1970-01-01T00:00:00Z,-20,0,,11,0.14040848750966892,transition,601,9,transition 0
4368,647.241S,2.43,2.46,1.91,1.903300720455395,2.4303316211126633,1970-01-01T00:00:00Z,-20,0,,11,0.02798966201916664,transition,601,9,transition 0
4369,647.245S,2.43,2.41,1.9,1.9032231944217786,2.43024822979135,1970-01-01T00:00:00Z,-20,0,,11,0.005450068879490221,transition,601,9,transition 0
4370,647.249S,2.43,2.43,1.91,1.903145267586328,2.430164414509013,1970-01-01T00:00:00Z,-20,0,,11,0.0023695484423433616,transition,601,9,transition 0
4371,647.254S,2.43,2.43,1.91,1.9030473094030724,2.430059065768213,1970-01-01T00:00:00Z,-20,0,,11,0.003112698251850024,transition,601,9,transition 0
4372,647.258S,2.43,2.43,1.91,1.9029685143362218,2.4299743363111204,1970-01-01T00:00:00Z,-20,0,,11,0.009944716771653225,transition,601,9,transition 0
4373,647.262S,2.43,2.43,1.91,1.902889348309962,2.4298892182152723,1970-01-01T00:00:00Z,-20,0,,11,0.043859176858454044,transition,601,9,transition 0
4374,647.265S,2.43,2.43,1.91,1.9028297358718695,2.429825131137214,1970-01-01T00:00:00Z,-20,0,,11,0.20817092970818574,transition,601,9,transition 0
4375,647.269S,2.43,2.53,1.96,1.902749942761509,2.4297393590755996,1970-01-01T00:00:00Z,-20,0,,11,0.9999995038860005,transition,602,61,transition 0
4376,647.273S,2.43,2.46,1.96,1.9026698039430183,2.4296532282632977,1970-01-01T00:00:00Z,-20,0,,11,0.999999999194834,transition,602,61,transition 0
4377,647.277S,2.49,2.46,1.96,1.9025893285986808,2.4295667495686986,1970-01-01T00:00:00Z,-20,0,,11,0.9999999992302746,transition,602,61,transition 0
4378,647.281S,2.49,2.46,1.96,1.9025085259107837,2.429479933860195,1970-01-01T00:00:00Z,-20,0,,11,0.9999999992640635,transition,602,61,transition 0
4379,647.284S,2.44,2.47,1.96,1.902447714599363,2.429414607451454,1970-01-01T00:00:00Z,-20,0,,11,0.9999999992885398,transition,602,61,transition 0
4380,647.288S,2.49,2.47,1.96,1.9023663611550996,2.4293272281206724,1970-01-01T00:00:00Z,-20,0,,11,0.9999999993200533,transition,602,61,transition 0
